PERMNO,HdrCUSIP,SecurityNm,Ticker,PERMCO,IssuerNm,MthCalDt,MthPrc,MthPrcDt
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-05-31,89.480000,2023-05-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-06-30,95.510000,2023-06-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-07-31,99.130000,2023-07-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-08-31,90.100000,2023-08-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-09-29,87.440000,2023-09-29
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-10-31,79.880000,2023-10-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-11-30,90.400000,2023-11-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2023-12-29,101.130000,2023-12-29
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-01-31,97.610000,2024-01-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-02-29,97.080000,2024-02-29
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-03-28,100.880000,2024-03-28
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-04-30,96.830000,2024-04-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-05-31,109.270000,2024-05-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-06-28,106.380000,2024-06-28
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-07-31,111.740000,2024-07-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-08-30,120.780000,2024-08-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-09-30,124.730000,2024-09-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-10-31,120.890000,2024-10-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-11-29,125.670000,2024-11-29
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2024-12-31,120.510000,2024-12-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-01-31,121.930000,2025-01-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-02-28,118.170000,2025-02-28
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-03-31,112.720000,2025-03-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-04-30,119.880000,2025-04-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-05-30,126.660000,2025-05-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-06-30,131.550000,2025-06-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-07-31,128.460000,2025-07-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-08-29,145.360000,2025-08-29
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-09-30,147.320000,2025-09-30
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-10-31,146.500000,2025-10-31
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-11-28,154.090000,2025-11-28
82654,78008710,ROYAL BANK CANADA MONTREAL QUE; COM NONE; CONS,RY,29151,ROYAL BANK CANADA MONTREAL QUE,2025-12-31,170.490000,2025-12-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-01-31,19.470000,2020-01-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-02-28,16.840000,2020-02-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-03-31,12.540000,2020-03-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-04-30,12.600000,2020-04-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-05-29,12.410000,2020-05-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-06-30,13.620000,2020-06-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-07-31,13.420000,2020-07-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-08-31,14.750000,2020-08-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-09-30,13.910000,2020-09-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-10-30,13.580000,2020-10-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-11-30,17.060000,2020-11-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2020-12-31,17.820000,2020-12-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-01-29,18.080000,2021-01-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-02-26,19.920000,2021-02-26
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-03-31,21.500000,2021-03-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-04-30,21.850000,2021-04-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-05-28,20.900000,2021-05-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-06-30,19.700000,2021-06-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-07-30,19.330000,2021-07-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-08-31,19.480000,2021-08-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-09-30,19.240000,2021-09-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-10-29,19.490000,2021-10-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-11-30,17.950000,2021-11-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2021-12-31,19.070000,2021-12-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-01-31,20.820000,2022-01-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-02-28,20.260000,2022-02-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-03-31,21.350000,2022-03-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-04-29,19.560000,2022-04-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-05-31,18.530000,2022-05-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-06-30,17.330000,2022-06-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-07-29,18.320000,2022-07-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-08-31,17.290000,2022-08-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-09-30,15.670000,2022-09-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-10-31,16.550000,2022-10-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-11-30,18.030000,2022-11-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2022-12-30,17.840000,2022-12-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-01-31,19.800000,2023-01-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-02-28,19.760000,2023-02-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-03-31,18.360000,2023-03-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-04-28,19.750000,2023-04-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-05-31,18.520000,2023-05-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-06-30,18.910000,2023-06-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-07-31,20.000000,2023-07-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-08-31,18.480000,2023-08-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-09-29,18.280000,2023-09-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-10-31,17.420000,2023-10-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-11-30,19.590000,2023-11-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2023-12-29,22.100000,2023-12-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-01-31,22.110000,2024-01-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-02-29,23.740000,2024-02-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-03-28,24.990000,2024-03-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-04-30,23.320000,2024-04-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-05-31,25.960000,2024-05-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-06-28,26.620000,2024-06-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-07-31,26.630000,2024-07-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-08-30,27.610000,2024-08-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-09-30,29.550000,2024-09-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-10-31,29.210000,2024-10-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-11-29,32.130000,2024-11-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2024-12-31,30.710000,2024-12-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-01-31,29.910000,2025-01-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-02-28,31.160000,2025-02-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-03-31,31.150000,2025-03-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-04-30,30.620000,2025-04-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-05-30,31.840000,2025-05-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-06-30,31.960000,2025-06-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-07-31,30.960000,2025-07-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-08-29,30.750000,2025-08-29
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-09-30,31.150000,2025-09-30
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-10-31,32.370000,2025-10-31
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-11-28,35.210000,2025-11-28
87212,56501R10,MANULIFE FINANCIAL CORP; COM NONE; CONS,MFC,35276,MANULIFE FINANCIAL CORP,2025-12-31,36.280000,2025-12-31
