PERMNO,HdrCUSIP,SecurityNm,Ticker,PERMCO,IssuerNm,MthCalDt,MthPrc,MthPrcDt
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-06-30,29.200000,2025-06-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-07-31,29.430000,2025-07-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-08-29,33.070000,2025-08-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-09-30,37.380000,2025-09-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-10-31,38.350000,2025-10-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-11-28,33.640000,2025-11-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-12-31,32.580000,2025-12-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-01-31,44.810000,2020-01-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-02-28,41.320000,2020-02-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-03-31,34.390000,2020-03-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-04-30,42.080000,2020-04-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-05-29,47.590000,2020-05-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-06-30,52.900000,2020-06-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-07-31,56.330000,2020-07-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-08-31,60.950000,2020-08-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-09-30,56.980000,2020-09-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-10-30,53.760000,2020-10-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-11-30,59.290000,2020-11-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2020-12-31,58.480000,2020-12-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-01-29,61.060000,2021-01-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-02-26,58.560000,2021-02-26
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-03-31,60.910000,2021-03-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-04-30,64.060000,2021-04-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-05-28,58.440000,2021-05-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-06-30,69.160000,2021-06-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-07-30,72.660000,2021-07-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-08-31,78.400000,2021-08-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-09-30,81.260000,2021-09-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-10-29,81.770000,2021-10-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-11-30,80.360000,2021-11-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2021-12-31,82.680000,2021-12-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-01-31,72.770000,2022-01-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-02-28,71.260000,2022-02-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-03-31,73.260000,2022-03-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-04-29,62.150000,2022-04-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-05-31,59.350000,2022-05-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-06-30,62.060000,2022-06-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-07-29,69.040000,2022-07-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-08-31,70.400000,2022-08-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-09-30,63.530000,2022-09-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-10-31,69.070000,2022-10-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-11-30,69.450000,2022-11-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2022-12-30,69.650000,2022-12-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-01-31,73.020000,2023-01-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-02-28,73.680000,2023-02-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-03-31,80.610000,2023-03-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-04-28,79.180000,2023-04-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-05-31,77.330000,2023-05-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-06-30,80.110000,2023-06-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-07-31,77.870000,2023-07-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-08-31,74.960000,2023-08-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-09-29,73.380000,2023-09-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-10-31,72.210000,2023-10-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-11-30,81.040000,2023-11-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2023-12-29,84.060000,2023-12-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-01-31,87.590000,2024-01-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-02-29,86.670000,2024-02-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-03-28,91.530000,2024-03-28
